HireDate,AnnualSalary,GrossPay
2011.331506849315,66000.0,66493.4
2000.6612021857923,69938.0,84906.58
1995.7780821917809,56100.0,56524.19
1996.2677595628415,42195.0,42425.95
2000.0245901639344,72540.0,138313.71
2001.558904109589,92429.0,103331.92
2013.9972602739726,22318.0,27680.27
1982.6027397260275,112684.0,113020.92
2003.7835616438356,41001.0,46813.49
1986.3205479452056,42939.0,46488.45
2014.704109589041,28158.0,17817.28
2005.5232876712328,56000.0,56093.22
1993.33698630137,36927.0,41793.35
2010.2465753424658,52000.0,1375.0
2015.2438356164384,22318.0,6274.29
2014.731506849315,28158.0,17382.91
2013.2465753424658,63300.0,62980.88
2009.8027397260273,34840.0,42346.29
2013.2876712328766,47012.0,77328.43
1975.5890410958905,35235.0,4215.17
1986.5890410958905,34632.0,40666.11
2006.4246575342465,31990.0,39063.38
2003.213698630137,5512.0,0.0
2001.6520547945206,20800.0,9856.7
1980.2732240437158,63902.0,64915.03
2015.454794520548,20800.0,0.0
1976.4972677595629,53468.0,54983.24
2014.4739726027397,46309.0,48553.77
1996.6311475409836,70821.0,76679.52
1985.7260273972602,42141.0,58474.25
1997.5123287671233,44548.0,66920.23
2013.9369863013699,46309.0,46643.99
1995.2739726027398,82592.0,81041.65
2006.4383561643835,20800.0,4340.0
1989.8657534246574,76911.0,76152.28
2008.4071038251366,10239.0,10416.48
1988.639344262295,47070.0,48162.04
2014.282191780822,35212.0,35422.47
2007.4493150684932,38811.0,43091.31
2001.027397260274,37359.0,37216.95
1990.2328767123288,49013.0,61912.58
2008.1147540983607,31990.0,24092.82
2013.2465753424658,25480.0,21757.76
2008.4699453551912,20800.0,17472.6
2011.986301369863,90600.0,90465.46
2006.2219178082191,10546.0,10534.94
2007.1753424657534,32579.0,36294.73
2009.6876712328767,44623.0,45615.49
2015.2794520547945,22880.0,4435.21
2015.454794520548,20800.0,0.0
2000.377049180328,72540.0,115964.83
2014.5506849315068,40388.0,37738.26
2006.8082191780823,48765.0,45212.59
2004.068306010929,60479.0,54883.79
2004.8715846994535,69975.0,75144.62
2003.0383561643835,63933.0,67868.65
2011.704109589041,30243.0,34055.7
2005.0712328767124,43287.0,43415.58
1997.0328767123287,74517.0,98454.59
1984.0983606557377,47560.0,62850.03
2007.4876712328767,44623.0,47159.72
2007.4739726027397,44414.0,20498.53
2014.0712328767124,39016.0,32019.28
2001.13698630137,30721.0,44411.41
1997.5397260273974,52547.0,56768.54
1981.66301369863,54640.0,62946.72
1995.6356164383562,75911.0,76302.14
2010.8794520547945,56119.0,57039.21
2011.4712328767123,71864.0,4980.34
2009.145205479452,66231.0,68221.44
1997.876712328767,35584.0,36838.27
2008.7513661202186,47515.0,48689.66
1987.3753424657534,72900.0,73664.4
2012.8251366120219,26075.0,30844.42
1996.9453551912568,33218.0,38739.69
2000.8524590163934,69938.0,79749.64
2001.2876712328766,35725.0,31830.25
1988.035519125683,37418.0,36400.08
2010.8520547945207,33879.0,34557.23
2012.3551912568305,30949.0,28900.4
2007.7369863013698,10239.0,10416.48
2014.704109589041,28158.0,16703.02
1997.454794520548,50365.0,53516.33
2003.0794520547945,10546.0,10090.2
2002.7452054794521,66595.0,67466.4
2012.7868852459017,65000.0,64157.71
1986.2575342465752,44583.0,73934.47
2013.2164383561644,28795.0,27238.22
2012.25956284153,31990.0,35239.47
2002.8219178082193,68656.0,91627.78
2014.0712328767124,39308.0,44793.03
2014.4356164383562,39308.0,37856.0
1987.0767123287671,35090.0,35276.82
2010.1424657534246,59600.0,59480.81
2015.3561643835617,22318.0,2995.39
2004.7267759562842,32375.0,38154.13
2014.5506849315068,19240.0,1993.39
2000.0245901639344,53753.0,54177.16
1980.188524590164,38959.0,46822.91
2011.4328767123288,18408.0,9779.3
2011.427397260274,29495.0,21646.47
1985.7452054794521,75429.0,77280.88
1997.8,35911.0,32113.84
2015.2493150684932,29378.0,5649.6
2009.9972602739726,28871.0,32504.66
2014.1753424657534,32812.0,36021.63
2012.3661202185792,29827.0,30843.26
2009.9315068493152,37022.0,49035.11
1980.6857923497269,47560.0,53923.14
2012.4234972677596,46747.0,41652.54
2014.786301369863,39879.0,24928.34
1988.4945355191257,29999.0,26955.88
1985.9945205479453,44583.0,44616.44
2008.308743169399,65446.0,71609.59
2001.6219178082192,69296.0,90191.67
2008.136612021858,65446.0,71070.06
1984.72131147541,79133.0,118823.01
2002.4328767123288,20800.0,13072.5
2015.0876712328768,100000.0,35769.09
2008.2868852459017,29906.0,30166.01
2003.282191780822,41001.0,46577.19
1982.2876712328766,62075.0,88903.5
1990.6328767123289,78475.0,117869.26
2003.0986301369862,90667.0,95171.44
1991.7506849315068,54461.0,61443.88
2007.4109589041095,42026.0,49475.49
2008.0245901639344,56119.0,58461.9
2012.464480874317,73674.0,0.0
2006.9287671232876,30888.0,34200.11
2001.172602739726,60614.0,77557.54
2011.4657534246576,33354.0,31888.29
1996.707650273224,74517.0,101100.89
2011.013698630137,26157.0,25701.39
1989.213698630137,41525.0,46066.17
2004.068306010929,31824.0,38140.58
2002.7068493150684,74600.0,74850.01
2008.5136612021859,67000.0,65661.65
1994.1424657534246,82592.0,86936.04
1991.0931506849315,51790.0,70843.58
2012.27868852459,26157.0,26235.6
2015.4602739726026,31470.0,0.0
2000.9071038251366,81311.0,112288.14
2014.1671232876713,32328.0,33499.89
2008.9918032786886,34895.0,35075.48
1995.676712328767,42808.0,50593.77
2005.849315068493,42970.0,43443.64
1998.041095890411,42195.0,55408.81
1984.2540983606557,78988.0,78966.96
2003.9616438356165,10546.0,10728.75
2011.641095890411,30243.0,34040.71
1990.2109589041097,34230.0,36980.19
2002.7342465753425,79762.0,85917.43
2006.4767123287672,20800.0,11618.5
2005.849315068493,38339.0,38762.6
1981.4328767123288,62075.0,77577.89
1991.2082191780821,78475.0,99149.44
2014.704109589041,28158.0,16803.6
2013.331506849315,19802.0,11586.09
2008.4699453551912,20800.0,12875.0
1987.2986301369863,75197.0,81858.49
1984.3469945355191,48331.0,49104.11
2005.5068493150684,36271.0,43009.94
2007.1534246575343,33354.0,33075.48
1989.8657534246574,91801.0,124582.89
2011.7808219178082,50120.0,60669.74
2015.3561643835617,22318.0,3546.16
2008.1502732240438,36481.0,36826.0
2006.9616438356165,31990.0,49809.7
2007.2246575342465,125000.0,56730.61
2006.682191780822,37022.0,48025.69
2005.7561643835616,79251.0,136285.1
2002.7643835616439,70647.0,143343.4
2001.9205479452055,83300.0,91879.82
2012.6338797814208,44414.0,41291.84
2013.7671232876712,20800.0,9473.3
2011.8301369863013,59600.0,59226.97
2013.2876712328766,48556.0,48096.04
1998.441095890411,97709.0,153579.23
2010.317808219178,63886.0,65835.67
2000.9617486338798,81311.0,121480.79
2012.6639344262296,20800.0,8155.0
2013.3068493150686,22880.0,24212.65
2005.9260273972602,36271.0,36419.69
2012.603825136612,44623.0,45172.32
2011.972602739726,39492.0,39756.63
2007.7123287671234,76591.0,94880.64
2012.9207650273224,71300.0,64054.22
1994.6219178082192,72700.0,73283.0
2003.9616438356165,68013.0,75502.06
2008.7841530054645,63004.0,76011.19
1970.5479452054794,112684.0,129949.44
2012.3743169398906,30108.0,30895.19
1980.3415300546449,64800.0,68192.47
2005.7150684931507,67631.0,68536.58
1993.6602739726027,72011.0,72874.45
2014.5123287671233,20800.0,1015.0
1985.8794520547945,47070.0,47625.04
2004.431693989071,46930.0,50477.2
2013.495890410959,110565.0,107167.35
1994.6,51790.0,51944.39
2012.6584699453551,47012.0,50456.7
1999.1260273972603,70393.0,72064.9
2009.4657534246576,33354.0,31959.27
1997.827397260274,54026.0,68296.74
2013.5342465753424,46309.0,57368.49
2001.6986301369864,49203.0,51440.78
1988.4863387978141,46397.0,50467.8
2004.7513661202186,46175.0,45933.71
2006.5397260273974,51722.0,54467.97
2008.1174863387978,10239.0,10393.96
2008.120218579235,65446.0,79304.8
2012.8306010928961,47012.0,53656.5
2007.945205479452,66231.0,69483.56
2007.8082191780823,64365.0,76960.32
2014.5506849315068,24960.0,6543.84
2007.7561643835616,65446.0,93697.77
1981.164383561644,67800.0,68825.48
2015.021917808219,29378.0,12326.04
2006.3479452054794,29827.0,40275.96
1991.0602739726028,47425.0,48097.2
2006.1123287671232,31484.0,37314.71
1991.3616438356164,82592.0,84651.13
1990.4794520547946,85723.0,103788.72
1968.275956284153,38605.0,39021.05
2005.7068493150684,43761.0,46591.23
1996.6311475409836,70821.0,73899.23
2005.8712328767124,66086.0,74388.73
1994.5369863013698,36927.0,36423.41
2012.6338797814208,118000.0,111059.94
2004.6639344262296,34545.0,35032.88
2015.2794520547945,22880.0,4765.75
1994.964383561644,75837.0,91222.56
2014.1150684931506,46309.0,51260.27
2005.0821917808219,37359.0,45855.46
2004.24043715847,70000.0,69249.5
2007.7369863013698,33879.0,35564.96
2015.2410958904109,36318.0,8381.1
1995.7123287671234,68825.0,79272.86
2015.109589041096,22880.0,9081.51
2001.027397260274,34895.0,35079.24
1988.964480874317,72800.0,83114.64
2007.690410958904,39807.0,45913.88
2013.323287671233,28284.0,27894.18
1975.8,74500.0,74553.21
1986.6602739726027,57930.0,66047.35
1978.8602739726027,67674.0,77594.18
2006.9232876712329,33879.0,32430.18
2002.2657534246575,64300.0,64793.57
2014.3397260273973,16640.0,4663.68
2013.1178082191782,52000.0,23631.25
2015.4520547945206,41600.0,560.0
2010.7068493150684,56363.0,56347.47
2006.495890410959,26157.0,26696.8
1988.964480874317,51088.0,51488.28
2014.454794520548,20800.0,4105.0
2014.2438356164384,20800.0,19258.25
1990.0082191780823,47070.0,48960.11
2000.9699453551912,10546.0,10679.92
2006.2794520547945,21840.0,5879.03
2015.33698630137,26832.0,3473.78
1987.6054794520549,47070.0,49803.62
2008.2349726775956,65446.0,62749.81
1997.8082191780823,38086.0,38806.28
2005.8,56119.0,56469.09
2007.5068493150684,73674.0,0.0
2005.5835616438355,33879.0,33919.96
2006.676712328767,33879.0,44945.61
2004.948087431694,68460.0,68761.84
1987.5479452054794,33405.0,36441.53
2009.517808219178,23920.0,2862.43
2014.5506849315068,31200.0,16137.45
2012.7322404371585,20800.0,11140.0
2014.2630136986302,46309.0,64159.79
1998.6438356164383,34998.0,35569.28
2009.1917808219177,41355.0,48950.75
2010.4876712328767,31200.0,17032.5
2001.2904109589042,69938.0,76469.52
1987.5342465753424,92900.0,92761.4
2005.8109589041096,43761.0,47479.28
1986.1424657534246,47070.0,47806.0
2011.986301369863,46747.0,41126.87
1986.0986301369862,82700.0,83546.27
2015.0520547945205,89500.0,37630.26
2011.8931506849315,59378.0,60496.2
1988.5245901639344,33405.0,33650.03
2005.2356164383561,41001.0,49654.22
2009.4849315068493,34684.0,38786.93
2009.4657534246576,18408.0,0.0
2013.9753424657533,33259.0,37043.49
2009.33698630137,38190.0,39025.29
2012.655737704918,35420.0,45542.96
1988.5245901639344,33405.0,42108.78
2005.7753424657535,68338.0,77211.59
2013.6712328767123,46309.0,62079.52
2006.5671232876712,87734.0,35465.59
1974.6438356164383,45777.0,46585.71
1991.3616438356164,66898.0,66898.0
2002.6712328767123,60614.0,64267.34
1987.1068493150685,63127.0,63628.64
2000.6639344262296,69296.0,81083.54
2008.603825136612,68500.0,10372.84
1990.309589041096,45232.0,46563.8
2013.035616438356,32812.0,32735.29
2002.7643835616439,69975.0,75105.8
1985.6383561643836,60456.0,62141.85
2004.5464480874316,34577.0,57374.49
2012.9590163934427,140500.0,141909.71
2007.8082191780823,73821.0,79455.16
1981.7013698630137,79133.0,128440.66
2010.8575342465754,62175.0,80306.27
2006.495890410959,26157.0,28953.64
2003.9342465753425,34895.0,38130.05
2003.4739726027397,39489.0,68672.15
2015.145205479452,4576.0,182.85
1997.3013698630136,65169.0,65961.33
2015.4191780821918,32000.0,1230.77
2013.7643835616439,45968.0,36963.19
2008.6748633879781,31432.0,31141.13
2009.145205479452,64365.0,65493.52
2001.2328767123288,80572.0,139182.92
2009.4027397260274,68200.0,67934.13
2012.48087431694,18720.0,0.0
1994.427397260274,76496.0,85599.26
1994.2438356164384,76496.0,124095.53
1984.7677595628415,76911.0,79381.66
2015.2876712328766,22318.0,4516.45
2004.5464480874316,39489.0,42130.42
2009.5671232876712,30949.0,32414.29
1990.2767123287672,37943.0,38745.35
2006.5013698630137,93400.0,93261.69
1999.295890410959,31616.0,40377.05
2000.4125683060108,69938.0,76454.1
2008.827868852459,10239.0,10317.49
1991.6493150684933,32510.0,35303.67
2000.8661202185792,37008.0,53118.59
2009.9123287671232,118300.0,119683.07
2008.120218579235,41355.0,54971.24
1997.5972602739726,116900.0,120587.19
1996.0027322404371,98591.0,171543.3
2014.8465753424657,28158.0,13159.94
2003.4739726027397,36570.0,51598.66
2005.6657534246576,23920.0,4175.95
1999.0657534246575,84130.0,120022.1
1994.4109589041095,34819.0,36075.35
2004.6693989071039,21840.0,5387.39
1989.2410958904109,46319.0,51608.45
2007.6520547945206,31158.0,35564.82
1999.4383561643835,69938.0,116621.66
2011.4986301369863,20800.0,7483.3
1990.5945205479452,44020.0,44360.67
2015.358904109589,22318.0,2344.52
2006.0438356164384,33879.0,33699.83
2005.7150684931507,66167.0,95131.35
2013.4219178082192,37440.0,1350.0
2013.6328767123289,22880.0,29273.88
2013.7452054794521,33259.0,34821.11
2005.7972602739726,80000.0,77403.77
2005.1972602739727,34577.0,45016.31
2013.958904109589,5512.0,2060.25
2015.4328767123288,16640.0,0.0
1983.1205479452055,43270.0,61059.14
1997.1917808219177,50365.0,64449.09
2008.6857923497269,58416.0,55782.9
2006.213698630137,68031.0,69029.63
1997.4739726027397,59745.0,116015.36
2012.139344262295,63300.0,21667.92
1985.5616438356165,104357.0,122962.98
1994.8109589041096,46837.0,51152.49
2011.8,38190.0,39308.16
2002.731506849315,31200.0,15435.0
2004.9754098360656,42596.0,52192.31
1999.813698630137,72540.0,81639.73
1988.3415300546449,37943.0,40287.7
2009.5561643835617,19802.0,10204.08
2011.7917808219179,46747.0,45316.79
1999.5534246575342,10853.0,11022.93
1991.6712328767123,43389.0,46270.39
1972.0109289617487,50326.0,50514.53
2002.1972602739727,50120.0,52150.94
1984.7322404371585,79133.0,85407.97
1979.7287671232878,69500.0,70094.09
2014.3917808219178,16640.0,2596.88
2006.7479452054795,19656.0,7061.51
2001.0465753424658,48940.0,49140.68
2006.495890410959,26157.0,26157.07
2005.0465753424658,45074.0,45009.98
2015.131506849315,39535.0,13228.88
2005.7150684931507,66167.0,68435.2
1976.9890710382513,48331.0,53469.52
1990.7095890410958,93584.0,103957.07
1997.972602739726,59745.0,60219.65
1988.7349726775956,34632.0,47406.22
2013.9753424657533,33259.0,35227.0
2004.8524590163934,30721.0,52278.67
2012.0464480874316,65954.0,70636.61
2014.358904109589,60000.0,60376.5
2010.4191780821918,22318.0,25282.41
2005.4328767123288,29999.0,28979.82
2000.3360655737704,72540.0,81010.55
2015.3260273972603,28795.0,3101.0
2015.2986301369863,24960.0,3875.94
2001.7698630136986,69296.0,101699.07
2003.4,34895.0,33017.71
2015.2109589041097,75000.0,16812.5
1998.2602739726028,52547.0,47593.85
2013.4383561643835,16640.0,2008.27
1988.7158469945355,37598.0,60971.24
2007.805479452055,52100.0,50377.77
2014.4465753424658,18720.0,3825.0
2002.3616438356164,30721.0,48021.3
2007.0465753424658,26157.0,23658.7
2013.5150684931507,29307.0,34039.04
2013.0931506849315,16640.0,8269.82
2015.4328767123288,29378.0,1129.92
2002.1698630136987,30721.0,36908.09
2008.5601092896175,37022.0,42519.09
2012.5765027322404,69405.0,61750.49
1987.7095890410958,39198.0,44017.67
2004.8715846994535,67749.0,87024.25
2011.2931506849316,95600.0,95894.42
2007.6246575342466,65446.0,79099.37
2012.0437158469945,31158.0,29555.39
2004.4016393442623,30721.0,34513.33
1999.704109589041,80864.0,87628.34
2000.8551912568305,71626.0,88982.76
2015.1287671232876,66275.0,22686.25
2006.3698630136987,68338.0,98715.47
2001.8739726027397,69296.0,81481.03
2013.323287671233,29978.0,35266.67
2014.4191780821918,46309.0,50804.36
2005.9260273972602,43761.0,44259.18
2007.4246575342465,10000.0,11653.81
2001.8657534246574,69296.0,76021.76
2001.7698630136986,69296.0,108545.03
2006.213698630137,58463.0,87624.54
2006.4246575342465,34684.0,34148.5
2007.8082191780823,64365.0,70804.78
2015.1068493150685,22880.0,9243.64
1996.1775956284152,91367.0,121444.93
1993.6602739726027,74100.0,75817.61
1994.6794520547944,32510.0,39949.55
1998.7808219178082,73199.0,79978.3
1982.0465753424658,49415.0,55489.41
2007.6794520547944,10239.0,10416.48
1967.0876712328768,33280.0,20016.0
1998.33698630137,72745.0,87896.8
2003.627397260274,10546.0,10679.21
2000.1584699453551,61500.0,68281.47
1972.4262295081967,38959.0,39624.57
1993.6602739726027,75018.0,104785.62
2005.5808219178082,43761.0,43875.8
2013.5150684931507,155300.0,149576.93
1997.9698630136986,98591.0,110793.14
2013.0630136986301,65900.0,66625.0
2006.4876712328767,40917.0,41100.98
2003.613698630137,68460.0,69546.95
2001.1616438356164,76496.0,93361.4
2006.213698630137,66167.0,69973.98
1996.9453551912568,35911.0,39758.31
1994.0904109589042,76496.0,84433.56
1987.0164383561644,79133.0,86745.5
1996.7540983606557,86874.0,210508.66
1989.972602739726,47070.0,47854.43
2006.7890410958903,30888.0,32551.12
1994.3753424657534,76496.0,91202.32
2006.6164383561643,22880.0,1463.0
2012.8333333333333,69400.0,70196.11
2006.8164383561643,23920.0,7573.64
1996.964480874317,47727.0,78226.47
1989.2794520547945,53215.0,80469.48
2000.7431693989072,41001.0,35886.09
1978.2027397260274,44631.0,44798.0
2009.1835616438357,47515.0,48826.5
2005.109589041096,10546.0,10481.07
1994.2356164383561,37960.0,44991.54
2011.6465753424657,33957.0,34870.74
2015.3808219178081,16640.0,112.0
2015.2602739726028,24960.0,2076.0
1996.6010928961748,42195.0,42917.87
2015.0383561643835,28158.0,8735.9
2006.1205479452055,42026.0,45333.49
2010.2657534246575,41355.0,50609.82
1996.483606557377,40508.0,38295.46
2009.9698630136986,20744.0,15709.12
1989.3671232876711,55521.0,46299.01
2008.5218579234972,63004.0,71820.27
2007.3534246575343,33879.0,29951.0
2009.4712328767123,31200.0,15742.5
2012.4125683060108,74600.0,76045.36
2002.7397260273972,37359.0,30888.21
1982.0849315068492,102351.0,102405.68
2015.317808219178,36318.0,5447.6
1994.5232876712328,84608.0,102440.67
1998.323287671233,32760.0,35737.74
2000.3306010928961,35911.0,39171.88
2006.7698630136986,33879.0,34873.12
2006.5287671232877,57895.0,48727.98
2000.0628415300546,54826.0,54502.66
2014.358904109589,47986.0,43531.16
2015.4191780821918,32000.0,1230.77
2004.967213114754,60000.0,59841.57
1989.827397260274,72900.0,72792.36
2002.0164383561644,68460.0,99218.89
2007.4739726027397,20800.0,13690.0
2000.7896174863388,30721.0,32565.11
1997.5232876712328,101600.0,101524.56
2013.495890410959,52000.0,4890.75
1994.6191780821919,34860.0,24017.88
2010.4191780821918,32000.0,1230.77
2011.4301369863015,32000.0,1230.77
1987.5917808219178,37943.0,35119.66
2007.7287671232878,67025.0,76958.19
1986.013698630137,76911.0,76911.12
2006.7397260273972,41355.0,48780.79
2006.495890410959,26157.0,24434.89
1985.2739726027398,53468.0,83585.74
2013.9260273972602,31758.0,34674.89
2011.6219178082192,55625.0,61064.27
1996.191256830601,17680.0,7050.88
2006.5479452054794,32579.0,32595.43
1980.9344262295083,105547.0,111372.77
1980.3415300546449,59482.0,59001.99
2013.6739726027397,20800.0,16083.02
1974.8602739726027,112684.0,122733.87
2014.2054794520548,42799.0,41890.12
2001.6986301369864,53012.0,72919.39
1999.7890410958903,35584.0,47623.81
2006.9232876712329,44669.0,57019.93
2011.7616438356165,30949.0,31684.99
2005.717808219178,79251.0,122224.37
2005.2438356164384,69938.0,82009.01
2013.0602739726028,47012.0,58315.05
2014.1123287671232,46309.0,46624.45
2014.0328767123287,63300.0,62980.88
1978.717808219178,38959.0,39118.75
1988.9262295081967,79133.0,118694.35
2012.5846994535518,59600.0,60564.33
2007.3068493150686,42970.0,45036.75
2013.158904109589,45000.0,20653.06
1991.6493150684933,49279.0,49773.72
2002.021917808219,57803.0,58075.45
2007.5068493150684,73674.0,0.0
2015.4328767123288,18408.0,0.0
2009.1068493150685,48765.0,48939.14
2014.0712328767124,68916.0,79705.35
2013.2931506849316,47012.0,58994.13
1997.109589041096,30253.0,41341.77
2011.7232876712328,10089.0,8598.34
2012.4426229508197,30949.0,33187.97
2010.9890410958903,59128.0,61634.82
2008.3306010928961,29906.0,27070.01
2006.9424657534246,10239.0,10416.48
2007.8328767123287,43761.0,47712.22
2007.0657534246575,31432.0,31440.62
2007.495890410959,51722.0,52400.27
2002.0164383561644,68526.0,73825.61
2006.6356164383562,49980.0,47633.38
1995.309589041096,37960.0,41932.48
2012.3879781420765,4576.0,2738.65
2005.1013698630136,30721.0,27409.57
2013.2520547945205,47012.0,55844.05
2007.495890410959,26157.0,25398.16
2015.4602739726026,31470.0,0.0
2006.7534246575342,66086.0,56791.58
1983.6383561643836,38959.0,54802.27
1993.9945205479453,49664.0,51853.79
2015.4136986301369,16640.0,496.0
1992.6639344262296,97600.0,98751.02
2003.8,69035.0,69372.51
2014.704109589041,5512.0,21.2
2007.8082191780823,64365.0,83434.74
1989.835616438356,37943.0,53136.02
2013.495890410959,47012.0,54819.53
2015.2109589041097,28871.0,7800.02
2006.6383561643836,70967.0,112309.01
2010.304109589041,33879.0,34422.66
2007.8082191780823,66231.0,68027.03
2013.0493150684931,66560.0,1920.0
2013.164383561644,66560.0,2412.0
1988.295081967213,79133.0,93126.13
2012.5464480874316,41109.0,51925.95
2007.4219178082192,31432.0,37902.86
2007.3068493150686,38339.0,55344.55
2015.4739726027397,16640.0,0.0
1994.6438356164383,75837.0,90751.22
1997.454794520548,69296.0,94283.02
2002.5808219178082,41596.0,36880.09
2010.4191780821918,16744.0,7274.32
2007.041095890411,72000.0,69338.52
1997.0712328767124,52547.0,74669.39
2014.8575342465754,29378.0,18078.72
2002.3808219178081,35725.0,50049.69
2014.786301369863,44545.0,30739.55
2011.717808219178,30243.0,33253.67
2002.0438356164384,52020.0,51965.52
2004.8333333333333,35880.0,39883.12
2015.33698630137,36318.0,4190.55
2014.8027397260273,29120.0,18129.8
1983.8109589041096,59482.0,60201.78
2015.2410958904109,30834.0,7002.99
2006.9041095890411,29827.0,31694.56
2007.5863013698631,29120.0,15564.5
2008.035519125683,29827.0,43037.71
2001.7369863013698,53012.0,48639.9
2013.7452054794521,28284.0,27907.1
2007.9972602739726,29827.0,29477.16
1999.5260273972603,31932.0,38060.5
2012.4863387978141,55625.0,56709.32
1997.5890410958905,75641.0,85132.86
2015.4712328767123,82500.0,0.0
2004.5546448087432,68013.0,96766.53
1996.9398907103825,110600.0,136042.03
2012.27868852459,28870.0,36012.17
1990.3671232876711,110600.0,110073.13
2000.5027322404371,40733.0,41668.06
2004.1830601092897,67749.0,118152.24
2001.1616438356164,71626.0,98662.76
2002.495890410959,51060.0,51709.21
2002.1972602739727,10546.0,10728.75
1993.509589041096,37807.0,39223.1
2014.0904109589042,32812.0,30062.57
2014.7232876712328,24960.0,20751.24
2004.948087431694,67749.0,122228.75
2005.3890410958904,10546.0,10449.16
1994.6986301369864,99994.0,177017.79
2012.7486338797814,47012.0,52788.51
1986.495890410959,58800.0,58787.23
2004.8715846994535,78243.0,85766.94
2006.1561643835616,30888.0,35442.13
2007.641095890411,34440.0,35257.74
2007.7369863013698,10239.0,10373.82
2015.1835616438357,67700.0,19742.42
2003.109589041096,32375.0,32881.34
2013.4082191780822,31758.0,37084.77
2011.4602739726026,20800.0,4217.5
2014.8191780821917,61200.0,40015.41
2007.7369863013698,10239.0,10321.67
2005.5835616438355,5512.0,1104.63
1989.7561643835616,79133.0,106916.11
2001.517808219178,34895.0,35463.39
1997.4931506849316,37098.0,37743.86
1992.2185792349726,11160.0,11120.99
2014.5917808219178,20800.0,8348.4
1989.4438356164383,82700.0,83531.18
2006.9506849315069,65900.0,66053.48
1977.9150684931508,54640.0,61206.89
2010.3342465753424,19802.0,11256.04
1991.3616438356164,64144.0,81414.03
2004.8032786885246,10546.0,10591.68
2005.5808219178082,31945.0,53138.84
2003.9616438356165,68013.0,75393.91
2005.454794520548,10546.0,10770.81
1987.9945205479453,38848.0,41416.88
1998.8931506849315,80864.0,95047.31
2007.3068493150686,31990.0,34758.25
2001.5945205479452,35880.0,43260.98
2003.972602739726,41001.0,52820.04
2007.7945205479452,65446.0,73700.7
1997.7205479452055,42159.0,55734.81
1976.5546448087432,36147.0,36283.01
2000.655737704918,32903.0,34193.12
1993.2383561643835,36927.0,44320.33
2006.495890410959,24522.0,24340.88
2003.5698630136985,62700.0,62363.97
2014.4630136986302,20800.0,10480.0
1995.6356164383562,32396.0,35432.11
1988.2841530054645,37943.0,41044.65
1995.1835616438357,47700.0,48943.34
2008.3497267759562,62379.0,72975.18
2011.5287671232877,55625.0,61055.66
2010.4191780821918,20800.0,1051.25
1995.813698630137,36920.0,41668.21
1975.7123287671234,84300.0,85170.21
2012.48087431694,17680.0,1734.0
2011.0493150684931,62175.0,78701.49
2007.849315068493,30888.0,33037.54
2015.145205479452,16744.0,2089.63
1995.1616438356164,75837.0,76648.87
1992.5601092896175,77815.0,107270.94
2011.2164383561644,53105.0,53354.45
2006.482191780822,45501.0,45798.02
1999.7808219178082,72540.0,90032.22
2011.1671232876713,47425.0,52554.75
2009.7972602739726,59600.0,59447.77
1985.323287671233,64818.0,63892.9
2015.4712328767123,18408.0,0.0
2013.945205479452,46309.0,58218.73
1979.572602739726,38959.0,39773.23
2001.3835616438357,56100.0,55957.65
2003.5917808219178,68013.0,73637.24
2009.7479452054795,23712.0,0.0
1996.9398907103825,85684.0,123848.16
2014.454794520548,35420.0,45408.38
1998.4520547945206,50365.0,65953.26
2004.8715846994535,78243.0,83675.15
2006.841095890411,31945.0,31798.24
1999.7068493150684,34533.0,35360.23
2006.654794520548,64365.0,67659.01
2005.7150684931507,60100.0,117244.68
2005.7534246575342,48677.0,57733.77
2010.4630136986302,22464.0,9867.94
1988.8196721311476,76000.0,76134.64
2013.2465753424658,16640.0,13646.26
2007.4739726027397,40388.0,34195.24
1993.0739726027398,84900.0,86003.34
2013.7260273972602,46309.0,17674.85
2006.4136986301369,29994.0,25026.23
2012.308743169399,31945.0,33773.12
2014.0712328767124,59600.0,58842.7
2009.013698630137,63004.0,85140.11
2008.8005464480875,69400.0,70504.17
1990.2301369863014,129587.0,131379.66
1996.6311475409836,70393.0,71998.08
1999.1260273972603,80864.0,87885.3
1998.8931506849315,78937.0,82499.6
2004.8524590163934,41001.0,53518.79
2011.5123287671233,59600.0,65603.66
2007.945205479452,73821.0,77428.4
2001.9013698630138,70967.0,86264.64
1994.0630136986301,76496.0,114079.95
1991.3808219178081,82592.0,82652.19
2006.0602739726028,20800.0,950.0
2006.9424657534246,20800.0,6038.3
2015.3890410958904,42600.0,3276.92
2001.7479452054795,37128.0,40118.73
1986.2246575342465,76230.0,76272.39
2004.8715846994535,68460.0,69337.46
1999.7589041095891,42195.0,45677.1
1997.6082191780822,85684.0,146178.44
2014.268493150685,46309.0,50108.92
2012.5273224043715,34111.0,34631.17
2009.145205479452,64365.0,77166.32
2012.1748633879781,32328.0,59631.44
2003.627397260274,90200.0,90143.77
2009.2986301369863,66000.0,66802.59
2012.4234972677596,63300.0,31650.06
2007.3123287671233,66086.0,73009.73
2006.6931506849314,122900.0,124316.18
1993.9917808219177,88682.0,114341.72
2013.5260273972603,20400.0,18677.36
2006.495890410959,26157.0,26580.67
1981.6356164383562,43761.0,44760.02
1994.8958904109588,73652.0,73714.16
2012.2540983606557,46309.0,10430.86
2014.1013698630136,35420.0,43672.49
1987.8602739726027,93170.0,93119.37
2010.1616438356164,34111.0,42722.45
